ID,Category,genre
1248275,Electronic,electronic
1248275,Pop,indie
1248275,rock,rock
1248266,Hip-hop,hip-hop
1248266,Hip-hop,hip-hop
1248266,Hip-hop,rap
1248266,Hip-hop,rnb
1248260,Other,folk
1248260,Pop,indie
1248260,rock,rock
1248234,Electronic,house
1248234,Electronic,trance/techno
1248209,Electronic,chillout/ambient
1248209,Electronic,chillout/ambient
1248209,Electronic,chillout/ambient
1248209,Electronic,house
1248209,Electronic,house
1248204,Electronic,chillout/ambient
1248204,Electronic,chillout/ambient
1248204,Electronic,chillout/ambient
1248203,Pop,pop
1248196,Hip-hop,hip-hop
1248196,Hip-hop,hip-hop
1248196,Electronic,chillout/ambient
1248196,Electronic,trance/techno
1248196,Hip-hop,hip-hop
1248170,Electronic,electronic
1248170,Electronic,house
1248168,Electronic,house
1248168,Electronic,trance/techno
1248167,Hip-hop,rap
1248149,Pop,dicso
1248149,Pop,dance
1248137,rock,dark-metal
1248137,rock,dark-rock
1248131,Other,ost
1248123,Other,jazz
1248108,rock,rock
1248081,Other,ost
1248080,Other,latin
1248080,Other,jazz
1248076,Other,ost
1248075,Other,folk
1248058,Hip-hop,hip-hop
1248058,Hip-hop,hip-hop
1248058,Other,jazz
1248058,Hip-hop,rap
1248055,Hip-hop,hip-hop
1248055,Hip-hop,hip-hop
1247975,rock,dark-rock
1247975,rock,dark-rock
1247965,rock,dark-metal
1247965,rock,dark-rock
1247900,rock,dark-rock
1247900,rock,dark-rock
1247888,Pop,dicso
1247888,Pop,europop
1247840,rock,alternative
1247840,rock,rock
1247837,rock,rock
1247803,Electronic,house
1247798,rock,alternative
1247798,rock,rock
1247793,Electronic,trance/techno
1247767,Electronic,electronic
1247767,Pop,italo-disco
1247767,Pop,dicso
1247764,Electronic,chillout/ambient
1247764,Electronic,chillout/ambient
1247764,Electronic,chillout/ambient
1247749,Other,classical
1247738,Hip-hop,hip-hop
1247738,Hip-hop,hip-hop
1247734,rock,rock
1247733,rock,rock
1247730,rock,rock
1247729,rock,rock
1247726,rock,rock
1247720,rock,rock
1247694,rock,dark-metal
1247694,rock,dark-rock
1247690,rock,dark-rock
1247690,Electronic,chillout/ambient
1247685,Other,meditation
1247673,Other,folk
1247673,Other,folk
1247668,Other,ost
1247668,Electronic,electronic
1247668,Other,reggae
1247668,rock,rock
1247631,Pop,europop
1247576,rock,rock
1247569,Other,classical
1247567,Electronic,trance/techno
1247564,rock,dark-rock
1247466,rock,punk
1247466,rock,rock
1247466,rock,punk
1247460,Other,folk
1247460,rock,dark-rock
1247453,Hip-hop,hip-hop
1247453,Hip-hop,hip-hop
1247415,Electronic,drum'n'bass
1247415,Electronic,drum'n'bass
1247415,Electronic,dubstep
1247415,Electronic,drum'n'bass
1247405,rock,rock
1247405,Other,folk
1247389,Pop,pop
1247389,Pop,dance
1247308,Pop,synthpop
1247308,Pop,synthpop
1247306,Electronic,electronic
1247297,Electronic,electronic
1247293,rock,dark-rock
1247292,Electronic,electronic
1247291,Other,audiobook
1247290,Electronic,electronic
1247286,Electronic,electronic
1247279,Electronic,psychedelic/acid/goa
1247279,Electronic,psychedelic/acid/goa
1247279,Electronic,trance/techno
1247278,Electronic,house
1247277,Pop,pop
1247267,Electronic,psychedelic/acid/goa
1247267,Electronic,trance/techno
1247244,Other,folk
1247244,Other,folk
1247241,Other,folk
1247241,rock,dark-rock
1247213,rock,dark-rock
1247213,rock,punk
1247213,rock,dark-rock
1247202,rock,dark-rock
1247202,rock,dark-rock
1247147,Electronic,trance/techno
1247146,Electronic,house
1247146,Electronic,house
1247146,Electronic,electronic
1247146,Electronic,trance/techno
1247145,Electronic,house
1247126,Electronic,house
1247087,Other,ost
1247055,Electronic,psychedelic/acid/goa
1247055,rock,rock
1247055,Other,blues
1247013,Other,jazz
1247007,rock,dark-rock
1247003,rock,rock
1247002,rock,rock
1246999,rock,rock
1246998,rock,rock
1246997,rock,rock
1246996,rock,rock
1246992,Pop,pop
1246982,Pop,synthpop
1246982,Pop,synthpop
1246972,rock,alternative
1246972,rock,rock
1246956,Other,jazz
1246955,rock,rock
1246955,Other,blues
1246955,rock,rock
1246955,Other,country
1246955,rock,rock
1246942,Pop,dicso
1246942,Pop,italo-disco
1246942,Pop,dicso
1246941,Other,ost
1246941,Electronic,electronic
1246941,Other,jazz
1246941,rock,rock
1246912,Pop,synthpop
1246912,Pop,synthpop
1246901,Electronic,trance/techno
1246901,Electronic,drum'n'bass
1246901,Electronic,drum'n'bass
1246901,Electronic,electronic
1246901,Hip-hop,hip-hop
1246901,Hip-hop,hip-hop
1246870,Electronic,chillout/ambient
1246870,Electronic,chillout/ambient
1246839,Electronic,chillout/ambient
1246839,Electronic,house
1246839,Electronic,house
1246838,rock,rock
1246831,Pop,dance
1246828,Electronic,drum'n'bass
1246828,Electronic,drum'n'bass
1246828,Electronic,dubstep
1246801,rock,dark-rock
1246801,rock,dark-rock
1246801,Other,classical
1246799,Electronic,drum'n'bass
1246799,Electronic,drum'n'bass
1246792,Other,ost
1246785,Electronic,dubstep
1246785,Electronic,drum'n'bass
1246785,Electronic,drum'n'bass
1246784,Pop,pop
1246777,Pop,dance
1246740,Electronic,trance/techno
1246734,Pop,dance
1246727,Electronic,chillout/ambient
1246727,Other,meditation
1246718,Electronic,electronic
1246718,Other,reggae
1246718,Electronic,house
1246718,Electronic,dubstep
1246718,Electronic,chillout/ambient
1246713,Electronic,electronic
1246713,Electronic,trance/techno
1246713,rock,hardcore
1246713,Electronic,trance/techno
1246700,Electronic,psychedelic/acid/goa
1246700,rock,rock
1246700,Electronic,trance/techno
1246675,Electronic,psychedelic/acid/goa
1246675,Electronic,trance/techno
1246674,Electronic,psychedelic/acid/goa
1246674,Electronic,trance/techno
1246668,Other,ost
1246665,Electronic,chillout/ambient
1246665,Electronic,chillout/ambient
1246665,Electronic,chillout/ambient
1246651,Electronic,psychedelic/acid/goa
1246651,Electronic,trance/techno
1246649,Electronic,psychedelic/acid/goa
1246649,Electronic,trance/techno
1246631,rock,alternative
1246631,rock,rock
1246610,Hip-hop,hip-hop
1246610,Hip-hop,hip-hop
1246588,Electronic,electronic
1246582,Electronic,trance/techno
1246564,Other,ost
1246560,rock,rock
1246560,rock,dark-rock
1246550,Electronic,electronic
1246550,Electronic,trance/techno
1246512,rock,dark-metal
1246512,rock,dark-rock
1246509,Pop,italo-disco
1246509,Pop,dicso
1246509,Pop,synthpop
1246504,Hip-hop,hip-hop
1246504,Hip-hop,hip-hop
1246484,Pop,dance
1246473,Hip-hop,hip-hop
1246473,Hip-hop,rap
1246462,rock,dark-rock
1246457,Electronic,electronic
1246457,Pop,pop
1246447,rock,dark-rock
1246447,rock,dark-rock
1246447,rock,dark-rock
1246444,Electronic,electronic
1246444,Electronic,house
1246425,Hip-hop,hip-hop
1246425,Hip-hop,rap
1246416,Pop,pop
1246416,Pop,dance
1246387,rock,dark-rock
1246387,rock,dark-rock
1246385,Pop,italo-disco
1246385,Pop,dicso
1246385,Pop,synthpop
1246384,Electronic,house
1246371,rock,alternative
1246371,Hip-hop,hip-hop
1246371,Hip-hop,hip-hop
1246328,Other,folk
1246328,rock,dark-rock
1246323,Electronic,psychedelic/acid/goa
1246323,Electronic,trance/techno
1246314,Electronic,psychedelic/acid/goa
1246314,Electronic,psychedelic/acid/goa
1246310,Electronic,psychedelic/acid/goa
1246310,rock,rock
1246310,Electronic,trance/techno
1246307,Pop,europop
1246307,Electronic,house
1246275,Electronic,house
1246275,Pop,europop
1246275,Pop,dance
1246264,Other,ost
1246258,Other,ost
1246223,Other,ost
1246185,Electronic,trance/techno
1246127,rock,dark-rock
1246127,rock,dark-rock
1246126,rock,dark-rock
1246122,rock,dark-rock
1246122,rock,dark-rock
1246104,Electronic,house
1246076,Electronic,electronic
1246067,Pop,pop
1246059,Other,jazz
1246059,Electronic,chillout/ambient
1246059,Other,latin
1246058,rock,dark-rock
1246058,rock,dark-rock
1246056,Other,jazz
1246056,Other,latin
1246054,Electronic,house
1246051,Other,latin
1246051,Other,jazz
1246031,Electronic,trance/techno
1246031,Hip-hop,hip-hop
1245997,Electronic,electronic
1245993,Electronic,electronic
1245993,Electronic,house
1245955,Electronic,house
1245947,rock,rock
1245947,rock,hardcore
1245947,rock,rock
1245946,rock,hardcore
1245946,rock,rock
1245939,Electronic,house
1245930,rock,hardcore
1245894,Other,country
1245884,Hip-hop,hip-hop
1245884,Hip-hop,hip-hop
1245884,Electronic,trance/techno
1245883,rock,rock
1245878,rock,dark-rock
1245878,rock,dark-rock
1245871,rock,dark-metal
1245871,rock,dark-rock
1245855,rock,alternative
1245855,rock,rock
1245850,Electronic,electronic
1245850,Electronic,house
1245845,rock,dark-rock
1245845,rock,dark-rock
1245839,Electronic,electronic
1245839,Electronic,house
1245818,Electronic,chillout/ambient
1245808,Electronic,house
1245800,Electronic,house
1245798,rock,dark-rock
1245795,Electronic,house
1245794,rock,dark-rock
1245789,rock,dark-rock
1245781,Electronic,electronic
1245781,Electronic,trance/techno
1245781,Electronic,trance/techno
1245768,rock,dark-rock
1245768,rock,dark-rock
1245768,rock,hardcore
1245768,rock,punk
1245767,rock,dark-rock
1245767,rock,dark-rock
1245745,Hip-hop,hip-hop
1245742,Electronic,electronic
1245742,Electronic,trance/techno
1245726,Pop,pop
1245726,Pop,dance
1245713,Electronic,electronic
1245713,Electronic,trance/techno
1245706,Electronic,electronic
1245706,Pop,dicso
1245706,Pop,italo-disco
1245706,Pop,dicso
1245692,Pop,dance
1245686,rock,dark-rock
1245678,Other,ost
1245650,Electronic,trance/techno
1245644,Other,classical
1245634,rock,alternative
1245634,rock,rock
1245632,Electronic,house
1245618,rock,dark-metal
1245618,Other,jazz
1245618,Other,swing
1245618,Electronic,electronic
1245607,Electronic,trance/techno
1245593,Electronic,electronic
1245593,Electronic,chillout/ambient
1245593,Electronic,trance/techno
1245593,Hip-hop,hip-hop
1245592,Other,country
1245591,Electronic,psychedelic/acid/goa
1245591,Electronic,psychedelic/acid/goa
1245591,Electronic,trance/techno
1245587,Electronic,psychedelic/acid/goa
1245587,Electronic,psychedelic/acid/goa
1245580,Electronic,psychedelic/acid/goa
1245580,Electronic,psychedelic/acid/goa
1245573,Other,country
1245567,Electronic,psychedelic/acid/goa
1245567,Electronic,trance/techno
1245563,Electronic,psychedelic/acid/goa
1245563,Electronic,psychedelic/acid/goa
1245562,Electronic,psychedelic/acid/goa
1245562,rock,rock
1245562,Electronic,trance/techno
1245562,Electronic,psychedelic/acid/goa
1245548,Electronic,psychedelic/acid/goa
1245548,rock,rock
1245548,Electronic,trance/techno
1245547,Pop,dicso
1245544,Electronic,drum'n'bass
1245544,Electronic,drum'n'bass
1245542,Electronic,psychedelic/acid/goa
1245542,Electronic,psychedelic/acid/goa
1245537,Electronic,psychedelic/acid/goa
1245537,rock,rock
1245537,Electronic,trance/techno
1245534,Other,country
1245521,Electronic,psychedelic/acid/goa
1245521,Electronic,trance/techno
1245519,Electronic,psychedelic/acid/goa
1245519,Electronic,psychedelic/acid/goa
1245519,Electronic,trance/techno
1245518,rock,dark-metal
1245518,rock,dark-rock
1245506,Electronic,dubstep
1245506,Electronic,trance/techno
1245506,Electronic,trance/techno
1245506,Electronic,house
1245506,Electronic,dubstep
1245493,rock,dark-rock
1245493,rock,dark-rock
1245488,Pop,pop
1245484,Electronic,drum'n'bass
1245484,Electronic,drum'n'bass
1245470,Pop,dicso
1245470,Hip-hop,funk
1245451,Other,folk
1245451,rock,dark-rock
1245427,rock,rock
1245407,Electronic,trance/techno
1245388,Pop,italo-disco
1245388,Pop,dicso
1245388,Pop,synthpop
1245374,rock,rock
1245320,Other,classical
1245301,Electronic,electronic
1245296,rock,rock
1245294,rock,rock
1245293,rock,rock
1245293,rock,rock
1245292,rock,rock
1245291,rock,rock
1245289,rock,rock
1245288,rock,rock
1245287,rock,rock
1245278,rock,alternative
1245278,rock,rock
1245263,rock,dark-rock
1245261,Pop,pop
1245250,Electronic,house
1245233,Other,latin
1245233,Other,jazz
1245231,Pop,pop
1245231,Other,folk
1245227,rock,rock
1245227,rock,rock
1245213,rock,rock
1245213,Electronic,house
1245207,rock,rock
1245207,Electronic,house
1245204,Electronic,trance/techno
1245203,Electronic,chillout/ambient
1245202,Pop,pop
1245202,rock,punk
1245197,Pop,pop
1245197,Other,folk
1245197,Electronic,house
1245187,Electronic,chillout/ambient
1245184,Electronic,electronic
1245184,Electronic,chillout/ambient
1245175,Electronic,house
1245174,Pop,pop
1245168,Pop,pop
1245168,Other,folk
1245168,Electronic,house
1245155,Pop,pop
1245155,Other,folk
1245149,Electronic,chillout/ambient
1245134,Other,jazz
1245131,Other,jazz
1245129,Electronic,trance/techno
1245128,Other,latin
1245128,Other,jazz
1245127,Other,jazz
1245124,Pop,pop
1245123,Hip-hop,hip-hop
1245123,Hip-hop,hip-hop
1245119,Other,jazz
1245119,Other,latin
1245118,Electronic,drum'n'bass
1245118,Electronic,drum'n'bass
1245114,Other,folk
1245113,Other,ost
1245110,rock,dark-rock
1245106,Electronic,house
1245106,Electronic,house
1245096,rock,dark-rock
1245085,rock,dark-rock
1245077,Electronic,drum'n'bass
1245077,Electronic,drum'n'bass
1245075,rock,dark-rock
1245056,rock,dark-rock
1245019,Other,jazz
1245018,Other,folk
1245018,rock,alternative
1245017,rock,rock
1245013,rock,dark-rock
1245005,rock,dark-rock
1244998,Other,classical
1244998,Other,ost
1244990,Electronic,psychedelic/acid/goa
1244990,Electronic,trance/techno
1244958,Electronic,trance/techno
1244942,Electronic,electronic
1244942,Electronic,house
1244921,Electronic,house
1244917,Electronic,house
1244910,Other,folk
1244909,Electronic,trance/techno
1244895,Electronic,trance/techno
1244889,Electronic,trance/techno
1244887,rock,dark-rock
1244887,rock,dark-rock
1244884,Electronic,house
1244879,rock,dark-rock
1244879,rock,dark-rock
1244866,Pop,pop
1244866,Electronic,house
1244856,rock,rock
1244853,Other,blues
1244853,Other,soul
1244823,Electronic,electronic
1244823,Electronic,house
1244819,Electronic,drum'n'bass
1244819,Electronic,drum'n'bass
1244815,Electronic,house
1244807,Electronic,trance/techno
1244794,rock,hardcore
1244794,Pop,dance
1244793,Electronic,chillout/ambient
1244792,Other,folk
1244792,rock,rock
1244792,Other,country
1244790,Electronic,dubstep
1244783,Electronic,house
1244780,Electronic,trance/techno
1244779,Electronic,electronic
1244773,Electronic,house
1244772,Electronic,house
1244769,Electronic,house
1244759,Electronic,trance/techno
1244758,Electronic,house
1244751,rock,hardcore
1244751,rock,rock
1244747,rock,rock
1244747,rock,dark-rock
1244747,rock,dark-rock
1244745,rock,rock
1244745,rock,hardcore
1244745,rock,dark-rock
1244745,rock,rock
1244741,Electronic,drum'n'bass
1244741,Electronic,drum'n'bass
1244730,Pop,pop
1244690,Electronic,trance/techno
1244689,rock,dark-rock
1244689,rock,dark-rock
1244687,Electronic,trance/techno
1244684,Electronic,trance/techno
1244677,rock,alternative
1244677,rock,rock
1244658,Electronic,trance/techno
1244612,rock,dark-metal
1244612,rock,dark-rock
1244559,Electronic,chillout/ambient
1244559,Electronic,chillout/ambient
1244552,Pop,dance
1244513,Electronic,trance/techno
1244503,Electronic,trance/techno
1244463,Electronic,trance/techno
1244455,rock,alternative
1244446,Electronic,trance/techno
1244433,rock,dark-rock
1244421,Hip-hop,funk
1244421,Other,soul
1244421,Electronic,electronic
1244411,Electronic,trance/techno
1244405,rock,punk
1244405,Other,reggae
1244405,Hip-hop,hip-hop
1244405,Hip-hop,hip-hop
1244383,rock,dark-rock
1244378,rock,dark-rock
1244376,rock,dark-rock
1244346,rock,dark-rock
1244342,Pop,dance
1244342,Pop,pop
1244339,Electronic,trance/techno
1244337,Hip-hop,hip-hop
1244337,Hip-hop,hip-hop
1244323,Electronic,chillout/ambient
1244323,Electronic,chillout/ambient
1244323,Electronic,house
1244286,Electronic,trance/techno
1244275,Electronic,electronic
1244262,rock,rock
1244259,Other,folk
1244250,Electronic,chillout/ambient
1244250,Electronic,chillout/ambient
1244249,rock,dark-rock
1244249,rock,dark-rock
1244248,Other,ost
1244247,Electronic,chillout/ambient
1244242,Electronic,trance/techno
1244237,Electronic,chillout/ambient
1244233,Electronic,electronic
1244233,Electronic,chillout/ambient
1244231,Electronic,electronic
1244231,Electronic,chillout/ambient
1244214,Electronic,trance/techno
1244210,Electronic,psychedelic/acid/goa
1244210,rock,rock
1244210,Electronic,trance/techno
1244205,Other,meditation
1244205,Electronic,chillout/ambient
1244205,Electronic,house
1244203,rock,rock
1244200,Electronic,dubstep
1244200,Electronic,trance/techno
1244200,Electronic,electronic
1244194,Electronic,chillout/ambient
1244194,Electronic,dubstep
1244194,Electronic,trance/techno
1244193,Pop,dance
1244193,Electronic,trance/techno
1244193,Electronic,house
1244179,rock,rock
1244164,Electronic,trance/techno
1244162,Electronic,electronic
1244162,Electronic,house
1244149,Electronic,psychedelic/acid/goa
1244149,rock,rock
1244149,Electronic,trance/techno
1244138,Electronic,psychedelic/acid/goa
1244138,Electronic,psychedelic/acid/goa
1244138,Electronic,trance/techno
1244138,Electronic,trance/techno
1244135,Electronic,psychedelic/acid/goa
1244135,Electronic,psychedelic/acid/goa
1244135,Electronic,trance/techno
1244132,Electronic,electronic
1244132,Electronic,trance/techno
1244132,Electronic,house
1244119,Other,jazz
1244117,Other,jazz
1244114,Other,jazz
1244110,Hip-hop,hip-hop
1244110,Hip-hop,hip-hop
1244110,rock,hardcore
1244110,Hip-hop,hip-hop
1244110,Hip-hop,hip-hop
1244107,Other,jazz
1244099,Electronic,chillout/ambient
1244075,Electronic,chillout/ambient
1244056,Electronic,house
1244051,Electronic,house
1244037,Electronic,electronic
1244037,Electronic,trance/techno
1244037,rock,rock
1244037,Electronic,trance/techno
1244030,Electronic,electronic
1244030,Electronic,house
1244019,Electronic,house
1244015,Pop,pop
1244011,Electronic,house
1243998,Electronic,trance/techno
1243995,Electronic,trance/techno
1243995,Electronic,house
1243987,Electronic,electronic
1243987,Pop,pop
1243952,rock,hardcore
1243952,rock,rock
1243952,Other,blues
1243952,rock,rock
1243952,Other,country
1243952,rock,rock
1243951,Pop,indie
1243951,rock,rock
1243942,Pop,pop
1243942,rock,rock
1243941,Electronic,house
1243940,Pop,dance
1243940,Pop,pop
1243939,Electronic,house
1243937,rock,hardcore
1243937,rock,rock
1243937,Other,blues
1243937,rock,rock
1243937,Other,country
1243937,rock,rock
1243927,Hip-hop,hip-hop
1243927,Hip-hop,hip-hop
1243927,Hip-hop,rap
1243927,Hip-hop,rap
1243918,Other,classical
1243917,rock,rock
1243917,Pop,indie
1243917,rock,rock
1243917,rock,rock
1243917,rock,rock
1243917,rock,alternative
1243911,Electronic,house
1243902,Other,ost
1243899,Pop,dance
1243899,Pop,pop
1243886,Electronic,chillout/ambient
1243855,Other,folk
1243854,Other,jazz
1243851,rock,dark-rock
1243851,rock,dark-rock
1243845,Pop,dance
1243845,Electronic,house
1243845,Pop,pop
1243825,Other,classical
1243825,Other,classical
1243813,Electronic,psychedelic/acid/goa
1243813,Electronic,trance/techno
1243785,Electronic,chillout/ambient
1243782,rock,hardcore
1243782,rock,rock
1243782,Other,blues
1243782,rock,rock
1243782,Other,country
1243782,rock,rock
1243780,Other,latin
1243780,Pop,pop
1243780,Other,latin
1243775,Other,blues
1243775,Hip-hop,hip-hop
1243775,Hip-hop,hip-hop
1243773,Other,ost
1243757,rock,hardcore
1243757,rock,rock
1243757,Other,blues
1243757,rock,rock
1243757,Other,country
1243757,rock,rock
1243744,rock,hardcore
1243744,rock,rock
1243744,Other,blues
1243744,rock,rock
1243744,Other,country
1243744,rock,rock
1243740,Other,ost
1243737,Electronic,electronic
1243737,Hip-hop,hip-hop
1243737,Hip-hop,hip-hop
1243737,Pop,pop
1243737,rock,rock
1243735,Other,soul
1243735,Other,swing
1243735,Electronic,house
1243726,Other,reggae
1243720,Pop,dance
1243719,Pop,dance
1243713,Pop,dance
1243695,rock,dark-metal
1243695,rock,dark-rock
1243695,Other,folk
1243695,rock,dark-rock
1243686,Electronic,drum'n'bass
1243686,Electronic,drum'n'bass
1243686,Hip-hop,funk
1243678,Other,folk
1243678,rock,dark-rock
1243678,rock,dark-rock
1243673,Other,folk
1243673,rock,dark-rock
1243666,Other,folk
1243666,rock,dark-rock
1243660,Electronic,house
1243659,Electronic,house
1243658,Electronic,house
1243653,Electronic,house
1243651,Other,folk
1243651,rock,dark-rock
1243651,rock,dark-rock
1243646,Other,folk
1243646,rock,dark-rock
1243634,Electronic,electronic
1243634,Electronic,drum'n'bass
1243634,Electronic,drum'n'bass
1243630,Electronic,electronic
1243630,Pop,synthpop
1243607,Electronic,house
1243606,Electronic,drum'n'bass
1243606,Electronic,drum'n'bass
1243606,Electronic,electronic
1243606,Electronic,house
1243605,Electronic,house
1243597,Electronic,dubstep
1243597,Electronic,drum'n'bass
1243597,Electronic,drum'n'bass
1243571,Other,classical
1243571,Other,classical
1243568,rock,dark-rock
1243568,rock,dark-rock
1243558,Electronic,house
1243557,Electronic,house
1243517,rock,hardcore
1243517,rock,rock
1243517,Other,blues
1243517,rock,rock
1243517,Other,country
1243517,rock,rock
1243497,rock,rock
1243497,rock,rock
1243493,Pop,pop
1243493,rock,rock
1243493,Other,folk
1243478,Other,classical
1243478,Electronic,electronic
1243470,Other,country
1243470,Other,jazz
1243460,Electronic,electronic
1243460,Hip-hop,hip-hop
1243460,Hip-hop,hip-hop
1243433,Electronic,electronic
1243433,Electronic,house
1243429,rock,alternative
1243429,rock,rock
1243423,Pop,pop
1243423,Hip-hop,funk
1243423,Other,soul
1243423,Other,blues
1243417,Other,latin
1243417,Other,latin
1243399,rock,dark-rock
1243397,rock,dark-rock
1243386,Other,jazz
1243386,Pop,pop
1243384,rock,dark-rock
1243380,Electronic,electronic
1243380,Electronic,house
1243380,rock,rock
1243380,Electronic,house
1243377,rock,dark-rock
1243370,rock,dark-rock
1243355,rock,dark-metal
1243355,rock,dark-rock
1243337,rock,rock
1243337,rock,rock
1243322,Other,ost
1243317,Other,jazz
1243317,Pop,pop
1243312,rock,alternative
1243312,rock,dark-rock
1243303,rock,rock
1243303,rock,rock
1243293,Electronic,house
1243292,Electronic,dubstep
1243292,Electronic,trance/techno
1243292,Electronic,chillout/ambient
1243288,Pop,pop
1243288,Hip-hop,funk
1243288,Other,soul
1243288,Other,blues
1243276,Electronic,trance/techno
1243266,Electronic,dubstep
1243266,Electronic,trance/techno
1243266,Electronic,chillout/ambient
1243264,Electronic,house
1243259,Electronic,dubstep
1243259,Electronic,trance/techno
1243259,Electronic,chillout/ambient
1243258,Electronic,house
1243256,Electronic,house
1243255,Electronic,house
1243249,Pop,pop
1243249,Pop,dance
1243244,Electronic,house
1243242,Hip-hop,hip-hop
1243242,Hip-hop,hip-hop
1243226,Other,blues
1243226,rock,rock
1243192,rock,dark-rock
1243189,Pop,pop
1243178,Other,comedy
1243164,rock,alternative
1243164,Hip-hop,rap
1243158,rock,rock
1243137,rock,dark-rock
1243137,rock,dark-rock
1243137,rock,dark-rock
1243132,rock,rock
1243132,rock,rock
1243122,Other,comedy
1243111,Other,classical
1243111,Other,classical
1243108,rock,hardcore
1243108,rock,rock
1243108,rock,dark-rock
1243108,rock,dark-rock
1243107,Other,swing
1243107,rock,rock'n'roll
1243107,rock,dark-metal
1243107,Other,jazz
1243107,rock,dark-metal
1243107,Other,soul
1243105,rock,dark-rock
1243100,Hip-hop,hip-hop
1243100,Hip-hop,hip-hop
1243097,rock,dark-rock
1243093,rock,dark-rock
1243092,Electronic,psychedelic/acid/goa
1243092,rock,rock
1243092,Electronic,trance/techno
1243084,rock,alternative
1243072,Electronic,electronic
1243072,Electronic,chillout/ambient
1243070,Other,jazz
1243070,Electronic,electronic
1243057,rock,hardcore
1243057,rock,rock
1243057,rock,dark-rock
1243057,rock,dark-rock
1243039,rock,rock
1243039,rock,rock
1243029,Electronic,house
1243029,Electronic,house
1243027,Other,jazz
1243015,Other,audiobook
1242990,Electronic,trance/techno
1242988,rock,dark-rock
1242988,rock,dark-rock
1242988,rock,rock
1242988,Other,classical
1242986,Other,soul
1242986,Other,jazz
1242986,Other,blues
1242979,Other,blues
1242979,rock,rock
1242968,Electronic,electronic
1242968,Pop,pop
1242962,rock,dark-rock
1242962,rock,dark-rock
1242948,Electronic,house
1242948,Electronic,house
1242948,Electronic,house
1242948,Electronic,trance/techno
1242948,Electronic,house
1242923,Pop,dance
1242923,Electronic,trance/techno
1242923,Electronic,electronic
1242923,Electronic,trance/techno
1242914,Other,country
1242914,rock,rock
1242857,rock,dark-rock
1242857,rock,dark-rock
1242848,Electronic,electronic
1242848,Electronic,dubstep
1242848,Electronic,electronic
1242848,Hip-hop,hip-hop
1242839,rock,rock
1242829,Electronic,electronic
1242829,Electronic,trance/techno
1242803,Electronic,trance/techno
1242797,Electronic,house
1242788,Electronic,trance/techno
1242780,Electronic,house
1242761,Electronic,house
1242716,Electronic,psychedelic/acid/goa
1242716,rock,dark-rock
1242707,Pop,dance
1242682,Pop,dicso
1242670,Pop,pop
1242660,rock,dark-rock
1242660,rock,dark-rock
1242653,Electronic,electronic
1242646,rock,hardcore
1242646,rock,rock
1242646,rock,rock
1242591,Hip-hop,rap
1242578,Hip-hop,rap
1242577,rock,dark-rock
1242577,rock,dark-rock
1242573,Pop,dance
1242573,Pop,pop
1242570,Electronic,house
1242566,Pop,dance
1242559,Pop,europop
1242559,rock,hardcore
1242559,Pop,dance
1242559,Electronic,electronic
1242548,rock,rock
1242548,rock,rock
1242538,rock,rock
1242538,rock,rock
1242531,rock,rock
1242531,rock,rock
1242528,rock,dark-rock
1242528,rock,dark-rock
1242528,rock,dark-rock
1242517,rock,dark-rock
1242517,rock,rock'n'roll
1242517,rock,dark-rock
1242517,rock,dark-rock
1242517,rock,dark-rock
1242514,Electronic,house
1242509,Electronic,house
1242497,Electronic,house
1242494,rock,hardcore
1242494,rock,rock
1242494,rock,rock
1242477,rock,hardcore
1242477,Pop,dance
1242476,Electronic,chillout/ambient
1242476,Electronic,house
1242476,Electronic,house
1242446,rock,dark-metal
1242446,rock,dark-rock
1242421,rock,dark-metal
1242421,rock,punk
1242421,Other,folk
1242421,rock,punk
1242419,Electronic,chillout/ambient
1242419,Electronic,house
1242417,Other,ost
1242413,rock,hardcore
1242413,rock,rock
1242413,rock,rock
1242407,Pop,pop
1242404,Electronic,electronic
1242385,Electronic,chillout/ambient
1242385,Electronic,chillout/ambient
1242379,rock,hardcore
1242372,Other,folk
1242372,rock,dark-rock
1242370,Other,folk
1242370,rock,dark-rock
1242364,Electronic,electronic
1242364,Other,jazz
1242361,Other,classical
1242351,Pop,pop
1242351,rock,rock
1242349,Electronic,chillout/ambient
1242349,Electronic,chillout/ambient
1242337,rock,hardcore
1242337,Pop,dance
1242337,Electronic,electronic
1242314,Electronic,electronic
1242314,rock,hardcore
1242314,Pop,dance
1242313,rock,dark-rock
1242313,rock,dark-rock
1242313,rock,hardcore
1242301,Electronic,electronic
1242301,Electronic,chillout/ambient
1242300,Pop,pop
1242300,Hip-hop,rap
1242291,Other,folk
1242240,Other,folk
1242228,Pop,indie
1242228,rock,rock
1242228,rock,alternative
1242222,Other,audiobook
1242221,Electronic,drum'n'bass
1242221,Electronic,drum'n'bass
1242220,Electronic,drum'n'bass
1242220,Electronic,drum'n'bass
1242184,Other,folk
1242183,Electronic,house
1242181,Pop,dance
1242181,Pop,pop
1242180,rock,dark-metal
1242180,rock,dark-rock
1242133,rock,rock
1242111,Electronic,chillout/ambient
1242111,Electronic,trance/techno
1242111,Hip-hop,hip-hop
1242111,Electronic,electronic
1242076,rock,hardcore
1242076,rock,rock
1242076,rock,dark-rock
1242057,Electronic,electronic
1242006,Electronic,house
1242004,Pop,dance
1242000,Pop,dance
1241983,Hip-hop,hip-hop
